Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4747190,,0,429.88,0,3.63,10j,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc(F)c(Cl)c1)C(=O)N2,IC50,'=',2440,nM,5.61,,,UO_0000065,13.06,0.26,1.98,7.94,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL3609327,,0,558.11,2,5.75,FRAX597,CCn1c(=O)c(-c2ccc(-c3cncs3)cc2Cl)cc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,'=',23,nM,7.64,,,UO_0000065,13.69,0.27,1.89,9.65,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4781239,,0,367.41,0,2.15,8c,COc1ccc(NC(=O)NC2CCN(c3ncnc4[nH]ncc34)CC2)cc1,IC50,'=',6370,nM,5.2,,,UO_0000065,14.14,0.26,3.05,4.81,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4780324,,0,371.83,0,2.8,8f,O=C(Nc1cccc(Cl)c1)NC1CCN(c2ncnc3[nH]ncc23)CC1,IC50,'=',1240,nM,5.91,,,UO_0000065,15.89,0.31,3.11,5.98,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL3128043,PF-03758309,1,490.64,0,4.53,1; PF-3858309,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,IC50,'=',14,nM,7.85,,,UO_0000065,16.01,0.31,3.32,7.69,1,CHEMBL4012154,Inhibition of PAK1 (unknown origin) using S2 peptide as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4011593,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL388978,STAUROSPORINE,0,466.54,0,4.35,Staurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',0.212,nM,9.67,,,UO_0000065,20.73,0.38,5.32,13.93,0,CHEMBL4720617,Inhibition of human PAK1 using RRRLSFAEPG as substrate by [gamma-33P]-ATP assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4715818,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4790872,,0,377.84,0,4.01,23a,CNC(=O)c1n[nH]c2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)ccc12,IC50,'=',159,nM,6.8,,,UO_0000065,17.99,0.34,2.79,8.14,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4780102,,0,391.26,0,3.06,7j,O=C(NC1CCN(c2ncnc3[nH]ncc23)CC1)c1cccc(Cl)c1Cl,IC50,'=',4170,nM,5.38,,,UO_0000065,13.75,0.28,2.32,6.2,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4763427,,0,378.82,0,3.39,30b,CNC(=O)c1n[nH]c2cc(-c3ccc(-n4ccccc4=O)cc3Cl)ccc12,IC50,'=',330,nM,6.48,,,UO_0000065,17.11,0.33,3.09,8.12,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4779460,,0,420.51,0,2.91,10i,CN(C)c1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc1,IC50,'=',5770,nM,5.24,,,UO_0000065,12.46,0.23,2.33,7.09,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4761779,,0,407.47,0,2.85,10e,COc1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc1,IC50,'=',9380,nM,5.03,,,UO_0000065,12.34,0.23,2.18,6.29,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4782048,,0,418.88,0,4.17,30d,O=C(NCC1CC1)c1n[nH]c2cc(-c3ccc(-n4ccccc4=O)cc3Cl)ccc12,IC50,'=',590,nM,6.23,,,UO_0000065,14.87,0.28,2.06,7.81,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4741943,,0,421.5,0,3.16,10d,Cc1cc(/C=C2/C(=O)Nc3ccc(NC(=O)CCN4CCOCC4)cc32)cc(C)c1O,IC50,'=',12150,nM,4.92,,,UO_0000065,11.66,0.22,1.76,5.41,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4748052,,0,409.44,0,2.25,10b,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc(O)c(O)c1)C(=O)N2,IC50,'=',3170,nM,5.5,,,UO_0000065,13.43,0.25,3.25,4.95,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4779121,,0,416.48,0,3.32,10l,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1c[nH]c3ccccc13)C(=O)N2,IC50,'=',830,nM,6.08,,,UO_0000065,14.6,0.27,2.76,7.03,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4748552,,0,406.87,0,4.09,30e,CCNC(=O)c1n[nH]c2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)ccc12,IC50,'=',45,nM,7.35,,,UO_0000065,18.06,0.35,3.26,9.21,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL3128043,PF-03758309,1,490.64,0,4.53,1; PF-3758309,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,IC50,'=',52,nM,7.28,,,UO_0000065,14.85,0.28,2.75,7.14,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL3745885,,0,467.46,0,3.66,7ao; ON1231320,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3748035,Inhibition of human PAK1 using [KEAKEKRQEQIAKRRRLSSLRASTSKSGGSQK] substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3745707,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL475817,,0,469.25,1,5.49,39,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL947781,Inhibition of Pak1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1143270,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL3741589,,0,366.24,0,4.09,29; A-971432,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3742695,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739276,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL1198335,,0,350.42,0,3.97,9,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,IC50,'=',48400,nM,4.32,Potential transcription error,,UO_0000065,,,,,1,CHEMBL4033414,Inhibition of PAK1 (unknown origin),A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4028914,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL3594177,,0,398.52,0,1.84,10,CN1CC[C@H](c2cc(Nc3ccnc(N(C)C[C@H]4CC[C@H](N)CC4)n3)n[nH]2)C1=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3595335,Inhibition of PAK1 in human EBC1 cells assessed as inhibition of MEK phosphorylation at S298,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3593241,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL2332840,,0,448.79,1,5.46,33,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2344388,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2331331,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL3770186,,0,518.07,2,5.04,FRAX 1036,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CCN(C)CC3)nc21,IC50,'<=',10,nM,,,,UO_0000065,,,,,0,CHEMBL4271283,Inhibition of GST-tagged recombinant human PAK1 by Z'-LYTE functional biochemical assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4270502,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL4753834,,0,432.91,0,4.58,30h,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)N5CCCC5)n[nH]c4c3)c(Cl)c2)c1=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL3609329,,0,358.85,0,3.89,5,CN1CCN(C2=Nc3cc(F)ccc3N(C)c3ccc(Cl)cc32)CC1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL3610936,Inhibition of PAK1 (unknown origin) in presence of 150 uM of ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3608218,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL1957085,,0,309.32,0,2.68,11,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1960387,Inhibition of PAK1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1955730,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL4779690,,0,365.39,0,2.75,5a,O=C1Nc2ccc(NC(=O)N3CCOCC3)cc2/C1=C\c1ccc(O)cc1,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4438748,,0,457.49,0,4.13,12j,CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4379302,Inhibition of recombinant human PAK1 (150 to end residues) using RRRLSFAEPG as substrate measured after 40 mins in presence of [gamma33P]ATP by radiometric scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4376834,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL4564126,TP-008,0,411.82,0,2.84,18,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4427723,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4425174,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,
CHEMBL3623375,,0,509.64,1,4.67,19,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3624360,Inhibition of human recombinant PAK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3621115,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL3609327,,0,558.11,2,5.75,FRAX 597,CCn1c(=O)c(-c2ccc(-c3cncs3)cc2Cl)cc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,'<=',10,nM,,,,UO_0000065,,,,,0,CHEMBL4271283,Inhibition of GST-tagged recombinant human PAK1 by Z'-LYTE functional biochemical assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4270502,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL3923175,,0,629.76,1,4.92,18,CCS(=O)(=O)c1cc(Nc2ncc(F)c(N(Cc3ccccc3C#N)c3cc(CO)ccc3C)n2)ccc1N1CCN(C)CC1,IC50,'<',1,nM,,,,UO_0000065,,,,,0,CHEMBL3865546,Inhibition of N-terminal FLAG-tagged recombinant human PAK1 (150-end residues) expressed in baculovirus expression system,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3864184,1,Scientific Literature,ACS Med Chem Lett,2016,None,
CHEMBL3355024,,0,390.41,0,1.39,I-13,CNc1nc2ccc(C#C[C@@](C)(O)c3cc(C)on3)cc2n1-c1ncnc(N)n1,IC50,'>',4500,nM,,,,UO_0000065,,,,,0,CHEMBL3379049,Inhibition of human recombinant PAK1 kinase domain assessed as phosphorylation of FRET peptide substrate at Ser/Thr20 by Zylite assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3352201,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3609326,,0,513.4,2,5.08,FRAX 486,CCn1c(=O)c(-c2ccc(Cl)cc2Cl)cc2cnc(Nc3ccc(N4CCNCC4)c(F)c3)nc21,IC50,'<=',10,nM,,,,UO_0000065,,,,,0,CHEMBL4271283,Inhibition of GST-tagged recombinant human PAK1 by Z'-LYTE functional biochemical assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4270502,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL3133821,,0,275.31,0,4.17,4f,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3242867,Inhibition of human PAK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3232836,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,None,
CHEMBL3310505,,0,540.71,1,1.43,FK228,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,IC50,'<',1,nM,,,,UO_0000065,,,,,0,CHEMBL4271269,Inhibition of PAK1 in estrogen-stimulated human MCF7 cells incubated for 48 hrs by immunoblot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4270502,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL3594178,,0,412.54,0,2.23,11,CCN(C[C@H]1CC[C@H](N)CC1)c1nccc(Nc2cc([C@H]3CCN(C)C3=O)[nH]n2)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3595335,Inhibition of PAK1 in human EBC1 cells assessed as inhibition of MEK phosphorylation at S298,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3593241,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3355023,,0,404.43,0,1.78,I-10,CCNc1nc2ccc(C#C[C@@](C)(O)c3cc(C)on3)cc2n1-c1ncnc(N)n1,IC50,'>',4500,nM,,,,UO_0000065,,,,,0,CHEMBL3379049,Inhibition of human recombinant PAK1 kinase domain assessed as phosphorylation of FRET peptide substrate at Ser/Thr20 by Zylite assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3352201,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL4786304,,0,403.51,0,3.78,6s,S=C(Nc1cccc2ccccc12)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL3218297,,0,422.49,0,3.23,5g-Mes,CS(=O)(=O)O.O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,IC50,'<',1,nM,,,,UO_0000065,,,,,0,CHEMBL3224490,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3217586,1,Scientific Literature,MedChemComm,2012,None,
CHEMBL4276946,,0,284.15,0,3.41,3a,CC(=O)n1nc(C)c(-c2ccc(Cl)c(Cl)c2)c1N,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4259098,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4257503,1,Scientific Literature,MedChemComm,2018,None,
CHEMBL4876497,,0,378.86,0,4.73,37,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4841288,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4840335,1,Scientific Literature,J Med Chem,2021,None,
CHEMBL4251324,,0,436.58,0,4.54,30,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4233372,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4229420,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4759481,,0,425.53,1,5.15,8d,O=C(CCN1CCCCC1)Nc1ccc2c(c1)/C(=C\c1ccc3ccccc3c1)C(=O)N2,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4784836,,0,390.37,0,3.09,5i,O=C(c1cccc(C(F)(F)F)c1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
